source_doi,published-print-date,is-referenced-by-count,funder,published-online-date,journal-published-print-date
10.1016/j.ocecoaman.2016.09.001,2016.0,27.0,"European Commission,Basque Government and Ikerbasque,Greek State,European Social Fund,Australian Research Council",,
10.1039/c6nj00670a,,4.0,,2016.0,2016.0
10.1051/0004-6361/201629026,2016.0,2.0,,2016.0,
10.1111/evo.13043,2016.0,18.0,"Agence Nationale de la Recherche,Fondation Schlumberger pour l'Education et la Recherche,Fondation ARC pour la Recherche sur le Cancer,Natural Sciences and Engineering Research Council of Canada,Canada Research Chairs,France Canada Research Fund",2016.0,2016.0
10.1111/dom.12722,2016.0,4.0,,2016.0,
10.1051/eas/1678014,2016.0,4.0,,2016.0,
10.3917/redp.264.0535,2016.0,0.0,,,2016.0
10.1371/journal.pone.0151687,,29.0,,2016.0,
10.21037/tlcr.2016.08.05,2016.0,2.0,,2016.0,2016.0
10.1364/AO.55.007068,2016.0,7.0,Thales Alenia Space,2016.0,2016.0
10.1002/ece3.2370,2016.0,5.0,"Agence Nationale de la Recherche,Fédération de Recherche sur la Biodiversité",2016.0,2016.0
10.1103/PhysRevB.94.054525,,6.0,"Stiftelsen för Strategisk Forskning,Seventh Framework Programme",2016.0,2016.0
10.1007/s00204-016-1833-5,2017.0,23.0,Commissariat à l'Energie Atomique et aux Energies Alternatives (BiomURos - Programme Transversal de Toxicologie du CEA and CPRR CEA-AREVA),2016.0,2017.0
10.1007/978-3-319-44953-1_25,2016.0,7.0,,2016.0,
10.1158/1535-7163.MCT-15-0850,2016.0,5.0,Deutsche Forschungsgemeinschaft,2016.0,2016.0
10.1111/dom.12721,2016.0,10.0,"Juvenile Diabetes Research foundation,European Research Council,FMR,ANR/BMBF,“Investments for the Future” LABEX SIGNALIFE",2016.0,
10.1121/1.4960788,2016.0,24.0,,,2016.0
10.17660/ActaHortic.2016.1137.14,2016.0,3.0,,,2016.0
10.1152/ajpcell.00218.2015,2016.0,18.0,,,2016.0
10.1051/0004-6361/201526423,2016.0,4.0,,2016.0,
10.1007/s12079-016-0340-z,2016.0,17.0,,2016.0,2016.0
10.1038/nature18605,2016.0,490.0,,2016.0,2016.0
10.1038/srep32490,2016.0,32.0,,2016.0,2016.0
10.1051/eas/1678010,2016.0,0.0,,2016.0,
10.1038/ncomms12745,2016.0,54.0,,2016.0,2016.0
10.1063/1.4961658,2016.0,3.0,,,2016.0
10.1109/SSP.2016.7551831,2016.0,0.0,,,
10.1093/jmcb/mjv060,2016.0,53.0,"INCa,ANR,EpiSperm2,ARC,INCa,SGC,AbbVie,Bayer,Boehringer Ingelheim,Canada Foundation for Innovation,the Canadian Institutes for Health Research,Genome Canada,GlaxoSmithKline,Janssen,Lilly Canada,Novartis Research Foundation,the Ontario Ministry of Economic Development and Innovation,Pfizer,Takeda,Wellcome Trust,European Union FP7",2015.0,2016.0
10.1051/eas/1678003,2016.0,0.0,,2016.0,
10.1063/1.4960742,2016.0,1.0,ANR VLASIX,,2016.0
10.1007/s10013-015-0170-y,2016.0,1.0,"ITN Marie Curie Network FIRST,Fondation Jacques Hadamard",2015.0,2016.0
10.1038/ncomms12410,2016.0,146.0,,2016.0,2016.0
10.1051/eas/1678006,2016.0,1.0,,2016.0,
10.1038/ajg.2016.344,2016.0,9.0,,,2016.0
10.1051/eas/1678007,2016.0,0.0,,2016.0,
10.1111/bjh.14197,2016.0,22.0,,2016.0,2016.0
10.1109/CPEM.2016.7540650,2016.0,1.0,,,
10.1111/jdv.13909,2017.0,1.0,,2016.0,2017.0
10.1166/jolpe.2016.1448,2016.0,1.0,,,2016.0
10.1093/jee/tov388,2016.0,8.0,,2016.0,2016.0
10.1534/genetics.116.191148,2016.0,90.0,,2016.0,2016.0
10.1111/jdv.13240,2016.0,2.0,Syneron/Candela,2015.0,2016.0
10.1016/j.compscitech.2016.09.004,2016.0,16.0,Inv. d'Avenir,,
10.1172/JCI86387,2016.0,216.0,,,2016.0
10.1016/j.gecco.2016.08.009,2016.0,34.0,Education and Research Ministry of Ivory Coast,,
10.1038/ncomms12751,2016.0,63.0,,2016.0,2016.0
10.1134/S0001434616070270,2016.0,0.0,,2016.0,2016.0
10.1109/LO.2016.7550033,2016.0,0.0,,,
10.1016/j.jviscsurg.2016.01.003,2016.0,27.0,,,2016.0
10.1093/mnras/stw1512,2016.0,56.0,,2016.0,2016.0
10.1021/acs.joc.6b01248,2016.0,19.0,"Agence Nationale de la Recherche,Fondation pour la Recherche Médicale,Région Provence-Alpes-Côte d'Azur",2016.0,2016.0
10.1007/s00229-016-0881-8,2017.0,2.0,,2016.0,2017.0
10.1002/ece3.2365,2016.0,29.0,Italian Minister of University and Research,2016.0,2016.0
10.3847/0004-637X/828/1/2,,5.0,,2016.0,
10.1051/parasite/2016038,2016.0,9.0,,2016.0,
10.1109/ICTON.2016.7550660,2016.0,0.0,,,
10.1089/hum.2016.29031.eve,2016.0,0.0,,,2016.0
10.1117/12.2228825,2016.0,8.0,,,
10.1039/c6ra19061h,,7.0,"Seventh Framework Programme,Agence Nationale de la Recherche",2016.0,2016.0
10.1016/j.marpetgeo.2016.08.021,2016.0,24.0,French Agency,,
10.1051/eas/1678009,2016.0,1.0,,2016.0,
10.3389/fpls.2016.01256,,8.0,,2016.0,
10.1016/j.spmi.2016.08.038,2016.0,6.0,ANR,,
10.1123/ijspp.2015-0238,2016.0,32.0,,,
10.1051/0004-6361/201528005,2016.0,11.0,,2016.0,
10.4310/CMS.2016.v14.n6.a10,2016.0,4.0,,,2016.0
10.1093/mnras/stw1536,2016.0,10.0,,2016.0,2016.0
10.1038/modpathol.2016.149,2016.0,21.0,,2016.0,2016.0
10.1186/s40645-016-0083-8,2016.0,28.0,European Research Council,2016.0,2016.0
10.1186/s12918-016-0303-2,2016.0,11.0,,2016.0,2016.0
10.1177/0031512516656817,2016.0,6.0,,2016.0,2016.0
10.1007/s13740-016-0065-4,2016.0,1.0,"AUF (Agence Universitaire de la Francophonie),LIRIMA (Laboratoire International de Recherche en Informatique et Mathmatiques Appliques)",2016.0,2016.0
10.1038/npp.2016.134,2017.0,56.0,,2016.0,2017.0
10.1051/0004-6361/201628496,2016.0,16.0,,2016.0,
10.1080/15384101.2016.1220720,2016.0,2.0,,2016.0,2016.0
10.3389/fphys.2016.00344,,22.0,"Institut National de la Santé et de la Recherche Médicale,Agence Nationale de la Recherche,Association Française pour l'Etude du Foie",2016.0,
10.1007/s00024-015-1230-7,2016.0,1.0,,2016.0,2016.0
10.1002/macp.201670063,2016.0,0.0,,2016.0,2016.0
10.1007/978-3-319-45856-4_9,2016.0,2.0,,2016.0,
10.1021/acs.jmedchem.6b00547,2016.0,16.0,"Institut National de la Santé et de la Recherche Médicale,Fondation ARC pour la Recherche sur le Cancer,Centre National de la Recherche Scientifique,Canceropôle PACA",2016.0,2016.0
10.1007/978-3-319-45177-0_1,2016.0,1.0,,2016.0,
10.1016/j.tox.2016.09.003,2016.0,13.0,,,
10.1007/978-3-662-53354-3_3,2016.0,1.0,,2016.0,
10.1103/PhysRevD.94.064038,,10.0,,2016.0,2016.0
10.1021/acs.jafc.6b02328,2016.0,8.0,,2016.0,2016.0
10.15252/embj.201694613,2016.0,306.0,,2016.0,2016.0
10.1093/imanum/drv066,2016.0,4.0,"Agence Nationale de la Recherche,Engineering and Physical Sciences Research Council of the UK,Spanish project,Royal Society (Wolfson Research Merit Award),Engineering and Physical Sciences Research Council of the UK,RCUK",2016.0,2016.0
10.1002/hep.28702,2016.0,57.0,ANRS (France REcherche Nord & Sud Sida-hiv Hépatites: FRENSH),2016.0,2016.0
10.1016/j.quascirev.2016.09.018,2016.0,86.0,French National Agency for Research,,
10.2337/db16-0014,2016.0,58.0,"European Foundation for the Study of Diabetes,Aviesan,ANR,“Fondation pour la Recherche Médicale”,INSERM/Région PACA/FEDER,Société Francophone du Diabète",2016.0,2016.0
10.15252/emmm.201505971,2016.0,76.0,"Ligue Contre le Cancer,Institut National du Cancer,Fondation de France,Société Française de Dermatologie et de Pathologie Sexuellement Transmissible,Fondation pour la Recherche Médicale",2016.0,2016.0
10.1016/j.gca.2016.09.010,2016.0,32.0,,,
10.1016/j.ydbio.2016.05.036,2016.0,16.0,,,2016.0
10.1007/978-3-319-44365-2_17,2016.0,3.0,,2016.0,
10.1093/mnras/stw1500,2016.0,27.0,"ANR Spin(e),EARLY ERC Advanced Research,National Science Centre,European Community's Seventh Framework,ERC,Technology Facilities Council,EB, FM and LM,LM,Polish NCN",2016.0,2016.0
10.1364/AO.55.007412,2016.0,22.0,"Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung (SNF),Agence Nationale de la Recherche (ANR)",2016.0,2016.0
10.1038/ncomms12972,2016.0,39.0,,2016.0,2016.0
10.1088/2040-8978/18/10/104001,2016.0,106.0,,2016.0,2016.0
10.1007/978-3-319-44365-2_18,2016.0,4.0,,2016.0,
10.1109/CCE.2016.7562642,2016.0,30.0,,,
10.5802/aif.3055,2016.0,1.0,,,2016.0
10.1093/gji/ggw224,2016.0,38.0,,2016.0,2016.0
10.1038/srep34191,2016.0,48.0,,2016.0,2016.0
10.2166/hydro.2016.138,2016.0,15.0,,2016.0,2016.0
10.1016/j.jfluchem.2016.09.019,2016.0,7.0,,,
10.1144/SP428.10,2017.0,13.0,,2015.0,2017.0
10.3389/fpsyg.2016.01188,,4.0,Agence Nationale de la Recherche,2016.0,
10.1051/m2an/2015091,2016.0,0.0,,2016.0,
10.1021/acs.est.6b01896,2016.0,8.0,"Basic Energy Sciences,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,L'institut de chimie, Centre National de la Recherche Scientifique",2016.0,2016.0
10.1002/andp.201600209,2017.0,50.0,"National Science Foundation,Science and Technology Facilities Council,Australian Research Council,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Council of Scientific and Industrial Research,Department of Science and Technology, Government of Kerala,Narodowe Centrum Nauki,European Commission,Scottish Universities Physics Alliance,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Natural Sciences and Engineering Research Council of Canada,Fundação de Amparo à Pesquisa do Estado de São Paulo,Russian Foundation for Basic Research",2016.0,2017.0
10.1007/s00332-016-9335-4,2017.0,8.0,,2016.0,2017.0
10.1080/00934690.2016.1235490,2016.0,6.0,,2016.0,2016.0
10.1051/0004-6361/201628543,2016.0,11.0,,2016.0,
10.1007/s00125-016-4105-2,2016.0,32.0,,2016.0,2016.0
10.3389/fonc.2016.00193,,11.0,,2016.0,
10.1016/j.ydbio.2016.07.004,2016.0,13.0,Gwangju Institute of Science and Technology,,2016.0
10.1112/blms/bdv098,2016.0,16.0,,2016.0,2016.0
10.1007/978-3-319-44365-2_4,2016.0,1.0,,2016.0,
10.1088/2053-1591/3/9/095902,,2.0,,2016.0,
10.1103/PhysRevE.94.032136,,11.0,,2016.0,2016.0
10.1007/s11571-016-9410-4,2016.0,6.0,CNRS and Université Nice Sophia Antipolis,2016.0,2016.0
10.1002/cncy.21651,2016.0,18.0,,2015.0,2016.0
10.7146/math.scand.a-24184,,1.0,,2016.0,
10.1007/978-3-319-45856-4_10,2016.0,1.0,,2016.0,
10.1088/1742-6596/728/6/062007,2016.0,0.0,,2016.0,
10.1109/ICD.2016.7547802,2016.0,0.0,,,
10.1109/PN.2016.7537880,2016.0,0.0,,,
10.1002/2016GL070410,2016.0,23.0,TOTAL S.A. for the “Fluid and Fault” project,2016.0,2016.0
10.18293/SEKE2016-117,2016.0,0.0,,2016.0,
10.3389/fgene.2016.00153,,20.0,,2016.0,
10.1007/s00134-016-4570-6,2017.0,16.0,,2016.0,2017.0
10.4049/jimmunol.1501989,2016.0,21.0,,2016.0,2016.0
10.1080/10428194.2016.1239257,2017.0,14.0,,2016.0,2017.0
10.1117/12.2227305,2016.0,1.0,,,
10.1109/TRO.2016.2604495,2016.0,110.0,"Macao Science and Technology Development Fund (FDCT),University of Macau,Fundação para a Ciência e a Tecnologia (FCT),Agence Nationale de la Recherche,ANR ASTRID SCAR,EQUIPEX project,FCT,FCT Investigator Program",,
10.1063/1.4963076,2016.0,2.0,Seventh Framework Programme (FP7),,2016.0
10.22323/1.267.0064,2016.0,0.0,,,
10.1002/2016GL070427,2016.0,3.0,"QUEST Initial Training Network,CONARE (National Council of Rectors from Costa Rica)",2016.0,2016.0
10.1007/978-1-4939-3480-5_1,2016.0,2.0,,2016.0,
10.1177/0706743716639927,2016.0,5.0,,2016.0,2016.0
10.1016/j.ecolmodel.2016.09.023,2016.0,4.0,,,
10.1145/2967413.2967440,2016.0,2.0,,2016.0,
10.1126/science.aaf8430,2016.0,110.0,"CNRS,INSERM,European Research Council,ARC,Labex SIGNALIFE,Canadian Institutes of Health Research (CIHR) Foundation",,2016.0
10.1103/PhysRevA.94.033836,,7.0,"Agence Nationale de la Recherche,Fundação de Amparo à Pesquisa do Estado de São Paulo,Conselho Nacional de Desenvolvimento Científico e Tecnológico",2016.0,2016.0
10.1159/000448667,2016.0,51.0,,2016.0,2016.0
10.1088/0960-1317/26/10/105015,2016.0,3.0,"ANR ASTRID project AMGaSi,Investissements dAvenir GANEX",2016.0,2016.0
10.7554/eLife.17903,,24.0,"National Institutes of Health,National Institutes of Health,National Institutes of Health,National Institutes of Health,Fondation ARC pour la Recherche sur le Cancer",2016.0,
10.1051/0004-6361/201629024,2016.0,6.0,,2016.0,
10.1109/SAM.2016.7569709,2016.0,7.0,,,
10.1177/0956797616659930,2016.0,16.0,,2016.0,2016.0
10.22323/1.267.0036,2016.0,0.0,,,
10.1007/s11695-016-2381-z,2016.0,19.0,,2016.0,2016.0
10.1016/j.tcs.2016.05.034,2016.0,8.0,"Labex UCN@Sophia,ANR",,
10.1051/0004-6361/201628968,2016.0,16.0,,2016.0,
10.1117/1.OE.55.11.111611,2016.0,17.0,,,2016.0
10.1142/S0218127416300251,2016.0,11.0,,2016.0,2016.0
10.1017/S0305004116000803,2017.0,18.0,,2016.0,2017.0
10.1007/s11695-016-2382-y,2017.0,32.0,,2016.0,2017.0
10.7752/jpes.2016.03135,,0.0,,2016.0,
10.1093/mnras/stw1704,2016.0,21.0,,2016.0,2016.0
10.3389/fpsyg.2016.01169,,3.0,Association Nationale de la Recherche et de la Technologie,2016.0,
10.1007/978-3-319-45276-0_4,2016.0,1.0,,2016.0,
10.1038/mp.2016.152,2017.0,56.0,,2016.0,2017.0
10.3166/rfg.2016.00056,2016.0,4.0,,2016.0,
10.1007/s11565-016-0258-7,2016.0,3.0,,2016.0,2016.0
10.3390/mi7090170,,14.0,,2016.0,
10.1093/pasj/psw051,2016.0,22.0,"MEXT KAKENHI,STFC Ernest Rutherford Fellowship,Marie Curie CIG",2016.0,2016.0
10.1002/2016GL070447,2016.0,15.0,European Union FP6 NEST_INSIGHT programme,2016.0,2016.0
10.1016/j.tecto.2016.09.015,2016.0,20.0,"CNRS/INSU,National Academy of Science of Ukraine",,
10.1002/pssa.201600449,2017.0,2.0,,2016.0,2017.0
10.1103/PhysRevD.94.064035,,80.0,"National Science Foundation,Science and Technology Facilities Council,Max-Planck-Gesellschaft,Istituto Nazionale di Fisica Nucleare,Centre National de la Recherche Scientifique,Australian Research Council,Council of Scientific and Industrial Research,Department of Science and Technology, Ministry of Science and Technology,Science and Engineering Research Board,Ministry of Human Resource Development,Ministerio de Economía y Competitividad,Stichting voor Fundamenteel Onderzoek der Materie,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Narodowe Centrum Nauki,Seventh Framework Programme,Royal Society,Scottish Funding Council,Scottish Universities Physics Alliance,National Aeronautics and Space Administration,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Canadian Network for Research and Innovation in Machining Technology, Natural Sciences and Engineering Research Council of Canada,Carnegie Trust for the Universities of Scotland,Leverhulme Trust,David and Lucile Packard Foundation,Research Corporation,Alfred P. Sloan Foundation,Industry Canada,Ontario Ministry of Economic Development and Innovation,State of Niedersachsen,Conselleria d’Economia i Competitivitat and Conselleria d’Educaci, Cultura i Universitats of the Govern de les Illes Balears,Lyon Institute of Origins,Brazilian Ministry of Science, Technology, and Innovation",2016.0,2016.0
10.1096/fj.201600257R,2016.0,11.0,"Institut National de la Santé et de la Recherche Médicale,Ministère de l'Education Nationale, de l'Enseignement Superieur et de la Recherche,Ligue Contre le Cancer,Agence Nationale de la Recherche,Fondation pour la Recherche Médicale",2016.0,2016.0
10.1016/j.bmcl.2016.09.011,2016.0,7.0,"Centre National de la Recherche Scientifique,University of Poitiers,Region Poitou-Charentes (FEB grant),Ligue Contre le Cancer,Vendée, et Charente-Maritime,COST Actions,Excellence programme of the University of Geneva,Swiss National Science Foundation",,2016.0
10.1002/lt.24505,2016.0,23.0,"National Agency for Research on Acquired Immune Deficiency Syndrome and Viral Hepatitis, Agence Nationale de Recherche sur le Sida",2016.0,2016.0
10.1016/j.imbio.2016.09.016,2017.0,1.0,,,2017.0
10.1371/journal.pone.0164121,,33.0,,2016.0,
10.3233/JAD-160536,2016.0,18.0,,,
10.1109/MetroAeroSpace.2016.7573209,2016.0,0.0,,,
10.1002/anie.201605242,2016.0,14.0,Agence Nationale de la Recherche,2016.0,2016.0
10.1016/j.jmb.2016.08.013,2016.0,190.0,"Deutsche Forschungsgemeinschaft,VILLUM FONDEN",,2016.0
10.1103/PhysRevE.94.042808,,4.0,Agence Nationale de la Recherche,2016.0,2016.0
10.1021/acs.inorgchem.6b01672,2016.0,6.0,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,2016.0,2016.0
10.1016/j.jfa.2016.06.011,2016.0,4.0,"PICS-CNRS,ANR",,2016.0
10.1088/0953-8984/28/48/485301,2016.0,2.0,,2016.0,2016.0
10.1098/rspb.2015.2994,2016.0,31.0,Deutsche Forschungsgemeinschaft,2016.0,2016.0
10.3233/ASY-161384,2016.0,5.0,,,
10.1103/PhysRevA.94.043622,,5.0,Direction Générale de l’Armement,2016.0,2016.0
10.1002/mma.3627,2016.0,2.0,"Fundamental Research Funds for the Central Universities,Innovative Research Team for Nonlinear Analysis,European Research Council, ERC-2012-ADG",2015.0,2016.0
10.1007/s10646-016-1732-9,2016.0,58.0,National Natural Science Foundation of China,2016.0,2016.0
10.1080/14786419.2016.1154054,2016.0,3.0,,2016.0,2016.0
10.1017/S0022377816000921,2016.0,10.0,,2016.0,
10.1016/j.econmod.2016.09.022,2017.0,27.0,,,
10.1172/JCI84433,2016.0,106.0,,,2016.0
10.1051/0004-6361/201629201,2016.0,36.0,,2016.0,
10.1109/ISEMC.2016.7571709,2016.0,0.0,,,
10.1103/PhysRevB.94.144206,,37.0,,2016.0,2016.0
10.1051/0004-6361/201628860,2016.0,18.0,,2016.0,
10.1128/JCM.00487-16,2016.0,69.0,,,2016.0
10.1039/c6ob01882c,,15.0,,2016.0,2016.0
10.1111/ddi.12491,2016.0,38.0,"Agence Nationale de la Recherche,Australian Research Council,Fundação para a Ciência e a Tecnologia",2016.0,2016.0
10.1002/pssa.201600460,2017.0,33.0,,2016.0,2017.0
10.1016/j.jdermsci.2016.09.015,2017.0,308.0,,,2017.0
10.1016/j.jmmm.2016.08.054,2017.0,9.0,"French RENATECH,CNRS,Russian Scientific Foundation",,
10.1002/lpor.201500258,2016.0,48.0,,2016.0,2016.0
10.1126/scitranslmed.aaf8807,2016.0,100.0,National Health and Medical Research Council of Australia,,2016.0
10.1016/j.apjtm.2016.07.025,2016.0,7.0,"UMI3189,FMERIEUX foundation,Fogarty International Center",,2016.0
10.1080/13658816.2016.1233332,2017.0,5.0,,2016.0,2017.0
10.1051/cocv/2016034,2016.0,7.0,,2016.0,
10.1186/s13100-016-0075-7,2016.0,1.0,,2016.0,2016.0
10.1002/2016JB013080,2016.0,53.0,,2016.0,2016.0
10.1109/HPCSim.2016.7568313,2016.0,1.0,,,
10.1109/HPCSim.2016.7568433,2016.0,1.0,,,
10.3847/0004-637X/829/2/65,,11.0,,2016.0,
10.1038/srep35873,2016.0,21.0,,2016.0,2016.0
10.1137/15M1034039,2016.0,7.0,,,2016.0
10.1122/1.4965431,2016.0,22.0,,,2016.0
10.1016/j.dam.2016.07.011,2016.0,1.0,"National Security Agency,NSERC,Ryerson University",,
10.1103/PhysRevD.94.083511,,16.0,Swiss National Supercomputing Centre,2016.0,2016.0
10.1109/ISC2.2016.7580825,2016.0,7.0,,,
10.1016/j.eneco.2016.10.005,2016.0,57.0,,,
10.1109/MetroAeroSpace.2016.7573208,2016.0,2.0,,,
10.1051/0004-6361/201424448,2016.0,16.0,"INAF,European Research Council,Polish Ministry of Science,Polish- Swiss Astro Project,European Associated Laboratory Astrophysics Poland-France HECOLS,Japan Society for the Promotion of Science (JSPS),UK Science and Technology Facilities Council,ASI-INAF,Institut National des Sciences de l’Univers,Institut Universitaire de France,LABEX OCEVU",2016.0,
10.1016/j.cnsns.2016.10.009,2017.0,26.0,,,
10.1002/cam4.661,2016.0,32.0,"Agence Nationale de la Recherche,Fondation ARC pour la Recherche sur le Cancer,Canceropôle PACA",2016.0,2016.0
10.1002/mana.201600205,2017.0,0.0,Institut Universitaire de France,2016.0,2017.0
10.1002/cplu.201600387,2017.0,6.0,,2016.0,2017.0
10.1007/978-3-319-46307-0_2,2016.0,8.0,,2016.0,
10.1371/journal.pone.0165639,,7.0,,2016.0,
10.1038/srep35729,2016.0,24.0,,2016.0,2016.0
10.1002/pssb.201600364,2016.0,4.0,National Research Foundation Singapore,2016.0,2016.0
10.1017/apr.2016.31,2016.0,9.0,,2016.0,2016.0
10.1016/j.epsl.2016.09.023,2016.0,9.0,"National Science Foundation,ARCS Foundation,National Science Foundation,National Science Foundation,U.S. Geological Survey",,
10.1051/0004-6361/201628832,2016.0,20.0,,2016.0,
10.1016/j.ijfatigue.2016.09.016,2017.0,58.0,"Natural Science Fund,Chongqing University Postgraduates’ Innovation Project,Chongqing Science and Technology Commission,Fundamental Research Funds for the Central Universities",,
10.1016/j.cropro.2016.10.001,2017.0,37.0,"National Science and Technology Support task,Beijing Leafy Vegetables Innovation Team of Modern Agro-industry Technology Research System,Modern Agro-industry Technology Research System,Beijing Academy of Agriculture and Forestry Sciences",,
10.1002/2016TC004117,2016.0,72.0,ADN,2016.0,2016.0
10.1002/2015TC003996,2016.0,18.0,"the Bureau des Mines et de l'Energie,the SEMANAH,the Université d'Etat d'Haiti",2016.0,2016.0
10.1016/j.margeo.2016.09.015,2016.0,16.0,"Total,Association Nationale de la Recherche et de la Technologie",,
10.1016/j.jsxm.2016.07.013,2016.0,1.0,,,2016.0
10.1007/s00531-016-1410-4,2017.0,13.0,"Grantová Agentura České Republiky,Ministerstvo Školství, Mládeže a Tělovýchovy,Agence Nationale de la Recherche",2016.0,2017.0
10.1038/leu.2016.265,2017.0,29.0,,2016.0,2017.0
10.4049/jimmunol.1600402,2016.0,15.0,,2016.0,2016.0
10.1088/1751-8113/49/41/415502,2016.0,28.0,"Leverhulme Trust,Royal Society",2016.0,2016.0
10.1016/j.diabres.2016.09.022,2016.0,18.0,,,
10.1007/978-3-319-46565-4_13,2016.0,23.0,,2016.0,
10.1007/s11214-016-0290-z,2017.0,38.0,,2016.0,2017.0
10.1016/j.icarus.2016.07.014,2017.0,99.0,"European Community's Seventh Framework Program,UK Science and Technology Facilities Council,European Research Council,European Community's Seventh Framework Programme",,
10.1117/12.2232898,2016.0,3.0,,,
10.1117/12.2232027,2016.0,3.0,,,
10.1007/s10646-016-1721-z,2016.0,46.0,,2016.0,2016.0
10.1051/0004-6361/201528010,2016.0,10.0,,2016.0,
10.4153/CMB-2016-010-4,2016.0,2.0,,2018.0,2016.0
10.1089/thy.2015.0652,2016.0,6.0,,,2016.0
10.1051/0004-6361/201628919,2016.0,43.0,,2016.0,
10.18632/oncotarget.12013,2016.0,29.0,,2016.0,2016.0
10.1063/1.4963412,2016.0,1.0,,,
10.1182/blood-2015-09-671040,2016.0,49.0,,,2016.0
10.1016/j.cyto.2016.09.021,2017.0,3.0,,,
10.1186/s12877-016-0304-4,2016.0,10.0,Tinteo - Personal Sound© company,2016.0,2016.0
10.1088/0022-3727/49/43/433001,2016.0,224.0,,2016.0,2016.0
10.1080/2157930X.2016.1224619,2016.0,26.0,,2016.0,2016.0
10.1142/S0129167X16500944,2016.0,2.0,,2016.0,2016.0
10.1137/15M1010282,2016.0,9.0,,,2016.0
10.1016/j.jts.2016.07.001,2016.0,0.0,,,2016.0
10.1016/j.psyneuen.2016.10.010,2017.0,30.0,,,
10.15252/embr.201541499,2016.0,30.0,"Centre National de la Recherche Scientifique,Agence Nationale de la Recherche",2016.0,2016.0
10.1007/s10951-016-0500-2,2018.0,9.0,,2016.0,2018.0
10.1098/rspa.2016.0226,2016.0,4.0,,2016.0,2016.0
10.1145/2967973.2968599,2016.0,3.0,,2016.0,
10.1016/j.jhevol.2016.07.008,2016.0,53.0,Wenner-Gren Foundation,,
10.1051/parasite/2016056,2016.0,3.0,,2016.0,
10.3389/fnsyn.2016.00009,,40.0,"Agence Nationale de la Recherche,Fondation Jérôme Lejeune",2016.0,
10.1140/epjd/e2016-70492-x,2016.0,10.0,,2016.0,2016.0
10.1038/srep35975,2016.0,24.0,,2016.0,2016.0
10.1109/ULTSYM.2016.7728438,2016.0,0.0,,,
10.1051/0004-6361/201628788,2016.0,20.0,,2016.0,
10.1002/ecs2.1517,2016.0,19.0,Agence Nationale de la Recherche,2016.0,2016.0
10.1016/j.therap.2016.04.005,2016.0,2.0,,,2016.0
10.1016/j.epsl.2016.10.007,2017.0,10.0,"INSU,Geoazur Laboratory and Observatoire de la Côte d'Azur,ANR",,
10.1016/j.ocecoaman.2016.11.003,2017.0,29.0,EMMA,,
10.1051/0004-6361/201528009,2016.0,11.0,,2016.0,
10.1051/0004-6361/201527797,2016.0,7.0,,2016.0,
10.1109/EMS.2015.77,2015.0,0.0,,,
10.1002/2016GL070684,2016.0,38.0,"FONDAP (CIGIDEN),Fondo Nacional de Desarrollo Científico y Tecnológico",2016.0,2016.0
10.1016/j.icarus.2016.09.029,2017.0,22.0,National Science Foundation,,
10.1016/j.icarus.2016.09.014,2017.0,7.0,,,
10.3847/2041-8205/831/1/L7,,8.0,,2016.0,
10.1051/0004-6361/201528039,2016.0,117.0,,2016.0,
10.1103/PhysRevLett.117.214102,,27.0,,2016.0,2016.0
10.1093/gji/ggw319,2016.0,33.0,,2016.0,2016.0
10.1007/s11047-016-9586-x,2017.0,8.0,,2016.0,2017.0
10.1038/ncomms13332,2016.0,44.0,,2016.0,2016.0
10.1038/ncomms13311,2016.0,21.0,,2016.0,2016.0
10.1080/0267257X.2016.1251956,2016.0,13.0,,2016.0,2016.0
10.1103/PhysRevX.6.041014,,95.0,"National Science Foundation,Science and Technology Facilities Council,Max-Planck-Gesellschaft,Australian Research Council,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Science and Engineering Research Board,Ministry of Human Resource Development,Ministerio de Economía y Competitividad,Narodowe Centrum Nauki,European Commission,Royal Society,Scottish Funding Council,Scottish Universities Physics Alliance,Országos Tudományos Kutatási Alapprogramok,National Research Foundation of Korea,Ontario Ministry of Economic Development and Innovation,Natural Sciences and Engineering Research Council of Canada,Canadian Institute for Advanced Research,Russian Foundation for Basic Research,Leverhulme Trust,Ministry of Science and Technology of the People’s Republic of China,Kavli Foundation,Istituto Nazionale di Fisica Nucleare,Centre National de la Recherche Scientifique,Conselleria d’Economia i Competitivitat and Conselleria d’Educació,Cultura i Universitats of the Govern de les Illes Balears,Lyon Institute of Origins,Brazilian Ministry of Science, Technology, and Innovation,Research Corporation",2016.0,2016.0
10.1016/j.cmet.2016.08.011,2016.0,712.0,,,2016.0
10.1016/j.icarus.2016.09.008,2017.0,27.0,,,
10.1016/j.jog.2016.08.004,2016.0,2.0,,,
10.1016/j.biochi.2016.08.001,2016.0,15.0,"CNRS,EMBO Long-Term Fellowship",,
